method,workflow,dataset,budget_iter,budget,total_candidates,total_emissions,time,auc,recall,memory
ieps,top1,synthetic50K,2,,,,397.75,,0.011771261,6126.925781
ieps,top1,synthetic50K,3,,,,397.75,,0.017459544,6126.925781
ieps,top1,synthetic50K,4,,,,397.75,,0.026909057,6126.925781
ieps,top1,synthetic50K,5,,,,397.75,,0.039910845,6126.925781
ieps,top1,synthetic50K,6,,,,397.75,,0.051542801,6126.925781
ieps,top1,synthetic50K,7,,,,397.75,,0.06582155,6126.925781
ieps,top1,synthetic50K,8,,,,397.75,,0.084441968,6126.925781
ieps,top1,synthetic50K,9,,,,397.75,,0.101622902,6126.925781
ieps,top1,synthetic50K,10,,,,397.75,,0.119941492,6126.925781
ieps,top1,synthetic200K,1,,,,450.81,,0.167659495,7109.960938
ieps,top1,synthetic200K,2,,,,450.81,,0.70702366,7109.960938
ieps,top1,synthetic200K,3,,,,450.81,,0.736083479,7109.960938
ieps,top1,synthetic200K,4,,,,450.81,,0.738954659,7109.960938
ieps,top1,synthetic200K,5,,,,450.81,,0.739128669,7109.960938
ieps,top1,synthetic200K,6,,,,450.81,,0.739180873,7109.960938
ieps,top1,synthetic200K,7,,,,450.81,,0.739209875,7109.960938
ieps,top1,synthetic200K,8,,,,450.81,,0.740195936,7109.960938
ieps,top1,synthetic200K,9,,,,450.81,,0.742034651,7109.960938
ieps,top1,synthetic200K,10,,,,450.81,,0.743995174,7109.960938
ieps,top1,D10,1,,,,410.4,,0.006210908,6465.597656
ieps,top1,D10,2,,,,410.4,,0.0101474,6465.597656
ieps,top1,D10,3,,,,410.4,,0.014346324,6465.597656
ieps,top1,D10,4,,,,410.4,,0.018326554,6465.597656
ieps,top1,D10,5,,,,410.4,,0.02388138,6465.597656
ieps,top1,D10,6,,,,410.4,,0.030617154,6465.597656
ieps,top1,D10,7,,,,410.4,,0.036653108,6465.597656
ieps,top1,D10,8,,,,410.4,,0.0427328,6465.597656
ieps,top1,D10,9,,,,410.4,,0.051611774,6465.597656
ieps,top1,D10,10,,,,410.4,,0.058697459,6465.597656
ieps,top1,D2,1,,,,372.18,,0.046468401,5820.851563
ieps,top1,D2,2,,,,372.18,,0.078996283,5820.851563
ieps,top1,D2,3,,,,372.18,,0.109665428,5820.851563
ieps,top1,D2,4,,,,372.18,,0.147769517,5820.851563
ieps,top1,D2,5,,,,372.18,,0.182156134,5820.851563
ieps,top1,D2,6,,,,372.18,,0.203531599,5820.851563
ieps,top1,D2,7,,,,372.18,,0.227695167,5820.851563
ieps,top1,D2,8,,,,372.18,,0.256505576,5820.851563
ieps,top1,D2,9,,,,372.18,,0.288104089,5820.851563
ieps,top1,D2,10,,,,372.18,,0.327137546,5820.851563
ieps,top1,CORA,1,,,,,,,
ieps,top1,CORA,2,,,,,,,
ieps,top1,CORA,3,,,,,,,
ieps,top1,CORA,4,,,,,,,
ieps,top1,CORA,5,,,,,,,
ieps,top1,CORA,6,,,,,,,
ieps,top1,CORA,7,,,,,,,
ieps,top1,CORA,8,,,,,,,
ieps,top1,CORA,9,,,,,,,
ieps,top1,CORA,10,,,,,,,
nn,top2,D1,1,89.0,89.0,89.0,0.4204833507537842,0.1750312109862672,0.3146067415730337,23.617200000000025
nn,top2,D1,5,445.0,445.0,445.0,0.4008088111877441,0.5952536907341185,0.9550561797752808,23.03519999999997
nn,top2,D1,2,178.0,178.0,178.0,0.4039628505706787,0.3073881112296779,0.5393258426966292,23.61329999999998
nn,top2,D1,7,623.0,623.0,623.0,0.4496638774871826,0.7017790262172308,0.9775280898876404,23.47270000000003
nn,top2,D1,8,712.0,712.0,712.0,0.4272093772888183,0.736199316072303,0.9775280898876404,24.05079999999998
nn,top2,D1,3,267.0,267.0,267.0,0.3823750019073486,0.4198390072111362,0.7303370786516854,22.964800000000025
nn,top2,D1,6,534.0,534.0,534.0,0.4145505428314209,0.656683818124543,0.9662921348314608,23.42580000000004
nn,top2,D1,9,801.0,801.0,801.0,0.2890291213989258,0.7634425173022497,0.9887640449438202,23.816399999999987
nn,top2,D1,4,356.0,356.0,356.0,0.3888728618621826,0.5140213388726298,0.8876404494382022,23.3243
nn,top2,D1,10,890.0,890.0,890.0,0.3031480312347412,0.7859493814549935,0.9887640449438202,24.00779999999997
nn,top2,D10,8,182904.0,182904.0,182904.0,57.58302688598633,0.4827359958408223,0.5415299829418712,330.3399
nn,top2,D10,10,228630.0,213461.0,213461.0,58.50707411766052,0.4920628892711857,0.5581507238770065,334.1679
nn,top2,D10,5,114315.0,114315.0,114315.0,56.667564868927,0.4551996520205624,0.5167300879149718,316.1211
nn,top2,D10,4,91452.0,91452.0,91452.0,57.33948302268982,0.4408612470730716,0.5084634562393386,313.5703
nn,top2,D10,3,68589.0,68589.0,68589.0,55.888686180114746,0.419933992366442,0.4983597953024537,309.7227
nn,top2,D10,7,160041.0,160041.0,160041.0,56.60263228416443,0.4750123027206379,0.5329134409307615,327.98049999999995
nn,top2,D10,2,45726.0,45726.0,45726.0,56.18002676963806,0.3834890394439471,0.487731268862354,312.07430000000005
nn,top2,D10,6,137178.0,137178.0,137178.0,57.73059821128845,0.4660876621050905,0.5249967195906049,319.3438
nn,top2,D10,9,205767.0,205767.0,205767.0,57.60537838935852,0.4897511177204525,0.5510650395836068,333.5391
nn,top2,D10,1,22863.0,22863.0,22863.0,56.57879257202149,0.2869900095885607,0.4494160871276735,315.03510000000006
nn,top2,D2,3,3228.0,3228.0,3228.0,0.64266037940979,0.6784101676143667,0.8773234200743495,56.26179999999994
nn,top2,D2,10,10760.0,7390.0,7390.0,0.7132012844085693,0.8171771756969475,0.9674721189591078,56.75
nn,top2,D2,9,9684.0,7390.0,7390.0,0.7319149971008301,0.8171771756969475,0.9674721189591078,56.23430000000002
nn,top2,D2,4,4304.0,4304.0,4304.0,0.6627309322357178,0.7311153711643295,0.9052044609665428,55.39450000000005
nn,top2,D2,1,1076.0,1076.0,1076.0,0.6510169506072998,0.3515177089050196,0.6765799256505576,55.62889999999999
nn,top2,D2,6,6456.0,6456.0,6456.0,0.6807615756988525,0.7964920063122672,0.9488847583643124,56.42579999999998
nn,top2,D2,7,7532.0,7390.0,7390.0,0.7151079177856445,0.8171771756969475,0.9674721189591078,55.793000000000006
nn,top2,D2,2,2152.0,2152.0,2152.0,0.6570188999176025,0.5853641585960223,0.8513011152416357,55.98829999999998
nn,top2,D2,8,8608.0,7390.0,7390.0,0.713824987411499,0.8171771756969475,0.9674721189591078,56.52350000000001
nn,top2,D2,5,5380.0,5380.0,5380.0,0.6508963108062744,0.7679604128252366,0.9275092936802974,56.679700000000025
nn,top2,D3,5,5515.0,5515.0,5515.0,1.6605658531188965,0.6512336649272922,0.8404351767905711,91.6289
nn,top2,D3,1,1103.0,1103.0,1103.0,1.6590683460235596,0.2356402827597988,0.4451495920217588,90.85150000000004
nn,top2,D3,9,9927.0,9927.0,9927.0,1.7021527290344238,0.7494257840494991,0.9020852221214868,91.03909999999996
nn,top2,D3,3,3309.0,3309.0,3309.0,1.6684789657592771,0.5426518722626945,0.7905711695376246,92.14460000000004
nn,top2,D3,7,7721.0,7721.0,7721.0,1.6713120937347412,0.7101522935611798,0.8730734360834089,90.707
nn,top2,D3,4,4412.0,4412.0,4412.0,1.6079483032226562,0.6074498838119307,0.815049864007253,89.56639999999999
nn,top2,D3,2,2206.0,2206.0,2206.0,1.655709743499756,0.42633325678906,0.7379873073436083,90.9961
nn,top2,D3,10,11030.0,11030.0,11030.0,1.666196584701538,0.7654274901367899,0.912058023572076,90.1406
nn,top2,D3,6,6618.0,6618.0,6618.0,1.667663335800171,0.6843083532296687,0.8585675430643699,90.35540000000005
nn,top2,D3,8,8824.0,8824.0,8824.0,1.6581799983978271,0.7312723733110064,0.886672710788758,88.73829999999998
nn,top2,D4,5,11120.0,11120.0,11120.0,1.6977872848510742,0.8928281302662561,0.9995503597122302,116.85539999999996
nn,top2,D4,7,15568.0,15568.0,15568.0,1.6627962589263916,0.9233182373109348,0.9995503597122302,117.15240000000006
nn,top2,D4,3,6672.0,6672.0,6672.0,1.6646878719329834,0.8220232370973022,0.9982014388489208,116.9454
nn,top2,D4,9,20016.0,18323.0,18323.0,1.7304620742797852,0.9347796811669364,0.9995503597122302,115.5312
nn,top2,D4,2,4448.0,4448.0,4448.0,1.58040189743042,0.7342406587204525,0.9973021582733812,116.3632
nn,top2,D4,8,17792.0,17792.0,17792.0,1.6816706657409668,0.9328467170626312,0.9995503597122302,116.37890000000004
nn,top2,D4,10,22240.0,18323.0,18323.0,1.6870503425598145,0.9347796811669364,0.9995503597122302,115.23039999999996
nn,top2,D4,1,2224.0,2224.0,2224.0,1.6485674381256104,0.4751362056422276,0.9401978417266188,116.37499999999994
nn,top2,D4,4,8896.0,8896.0,8896.0,1.7096731662750244,0.8662019187616831,0.9991007194244604,116.5
nn,top2,D4,6,13344.0,13344.0,13344.0,1.7533352375030518,0.9106138356457468,0.9995503597122302,116.99610000000008
nn,top2,D5,3,5904.0,5904.0,5904.0,3.811538219451904,0.6419003806888147,0.8648373983739838,100.543
nn,top2,D5,9,17712.0,17712.0,17712.0,3.821939706802368,0.7921951930945611,0.8689024390243902,101.59770000000005
nn,top2,D5,4,7872.0,7872.0,7872.0,3.904806613922119,0.6976275559466222,0.8648373983739838,100.68360000000008
nn,top2,D5,5,9840.0,9840.0,9840.0,3.986773729324341,0.7312549516995114,0.8663617886178862,99.64839999999998
nn,top2,D5,7,13776.0,13776.0,13776.0,3.904794454574585,0.7702804279077327,0.8689024390243902,101.043
nn,top2,D5,6,11808.0,11808.0,11808.0,3.9302785396575928,0.7538830707872715,0.8683943089430894,101.55079999999998
nn,top2,D5,8,15744.0,15744.0,15744.0,4.054763078689575,0.7826073963343536,0.8689024390243902,102.16410000000002
nn,top2,D5,10,19680.0,19680.0,19680.0,3.775876522064209,0.7998659926642451,0.869410569105691,100.44530000000005
nn,top2,D5,1,1968.0,1968.0,1968.0,3.823121547698975,0.3543986671456357,0.6321138211382114,101.72659999999996
nn,top2,D5,2,3936.0,3936.0,3936.0,3.876797676086426,0.5449779659721918,0.8053861788617886,100.14069999999998
nn,top2,D6,2,2144.0,2144.0,2144.0,4.232993125915527,0.2923890164561786,0.4860074626865671,102.58210000000004
nn,top2,D6,1,1072.0,1072.0,1072.0,4.239946842193604,0.1754365984615599,0.3171641791044776,101.35540000000005
nn,top2,D6,5,5360.0,5360.0,5360.0,4.39314079284668,0.4975749052721884,0.7527985074626866,102.54290000000005
nn,top2,D6,3,3216.0,3216.0,3216.0,4.31422233581543,0.376760122298053,0.5942164179104478,102.10150000000004
nn,top2,D6,10,10720.0,10720.0,10720.0,4.4475603103637695,0.6491281756964263,0.8134328358208955,102.4336
nn,top2,D6,7,7504.0,7504.0,7504.0,4.362456798553467,0.5803008193542654,0.8059701492537313,104.3125
nn,top2,D6,8,8576.0,8576.0,8576.0,4.461823225021362,0.608749710698003,0.808768656716418,102.4961
nn,top2,D6,9,9648.0,9648.0,9648.0,4.559234619140625,0.6311151066617116,0.8106343283582089,102.82030000000005
nn,top2,D6,6,6432.0,6432.0,6432.0,4.313275575637817,0.5434959896615214,0.792910447761194,104.28519999999996
nn,top2,D6,4,4288.0,4288.0,4288.0,4.411667585372925,0.4425785069754973,0.6800373134328358,103.17570000000006
nn,top2,D7,6,6570.0,6570.0,6570.0,5.345367670059204,0.7086279897349216,0.9168949771689496,126.836
nn,top2,D7,8,8760.0,8760.0,8760.0,5.403598546981812,0.7628885591447628,0.930593607305936,127.74220000000004
nn,top2,D7,4,4380.0,4380.0,4380.0,5.197498321533203,0.6124189239753527,0.8876712328767123,126.3789
nn,top2,D7,2,2190.0,2190.0,2190.0,5.2591962814331055,0.3942646234387658,0.6931506849315069,128.32810000000006
nn,top2,D7,7,7665.0,7665.0,7665.0,5.230920314788818,0.7391001242514854,0.9251141552511416,127.6329
nn,top2,D7,5,5475.0,5475.0,5475.0,5.383005142211914,0.6684486226322579,0.9004566210045662,125.10149999999992
nn,top2,D7,9,9855.0,9855.0,9855.0,5.213153123855591,0.7815205627706349,0.930593607305936,127.08990000000006
nn,top2,D7,3,3285.0,3285.0,3285.0,5.318294286727905,0.5247934366636368,0.852054794520548,125.99210000000004
nn,top2,D7,1,1095.0,1095.0,1095.0,5.262343883514404,0.2207779222077789,0.4082191780821917,126.8594
nn,top2,D7,10,10950.0,10950.0,10950.0,5.168543815612793,0.7967148806076616,0.935159817351598,127.77340000000004
nn,top2,D8,4,3412.0,3412.0,3412.0,6.1032655239105225,0.4492195724986432,0.7092614302461899,167.38280000000003
nn,top2,D8,8,6824.0,6824.0,6824.0,6.116201639175415,0.6278431220986914,0.8675263774912075,168.46879999999993
nn,top2,D8,3,2559.0,2559.0,2559.0,5.973740577697754,0.3798954059202839,0.608440797186401,166.55859999999996
nn,top2,D8,1,853.0,853.0,853.0,6.786251068115234,0.1850048458258638,0.305978898007034,167.57420000000002
nn,top2,D8,7,5971.0,5971.0,5971.0,6.0112385749816895,0.5954575828269336,0.8429073856975381,169.28130000000004
nn,top2,D8,5,4265.0,4265.0,4265.0,6.000938177108765,0.5091211680019706,0.776084407971864,167.07429999999994
nn,top2,D8,6,5118.0,5118.0,5118.0,6.069599866867065,0.556551495279865,0.8112543962485346,168.49999999999994
nn,top2,D8,2,1706.0,1706.0,1706.0,6.6403117179870605,0.2968378602417051,0.4841735052754982,166.17569999999995
nn,top2,D8,9,7677.0,7677.0,7677.0,6.123276948928833,0.6556581172986711,0.8851113716295428,169.38679999999994
nn,top2,D8,10,8530.0,8530.0,8530.0,6.074532270431519,0.6789164076178612,0.8921453692848769,175.2461
nn,top2,D9,8,18464.0,18464.0,18464.0,16.61970567703247,0.915094274098772,0.9965337954939342,238.6094
nn,top2,D9,9,20772.0,20772.0,20772.0,16.243328332901,0.9241426742035832,0.9965337954939342,239.20700000000005
nn,top2,D9,1,2308.0,2308.0,2308.0,16.48441219329834,0.4251444689719144,0.7733968804159446,240.73049999999995
nn,top2,D9,6,13848.0,13848.0,13848.0,16.593253135681152,0.8880219345246808,0.996100519930676,240.2852
nn,top2,D9,4,9232.0,9232.0,9232.0,16.570186376571655,0.8340776556699526,0.9956672443674176,243.92580000000004
nn,top2,D9,10,23080.0,23080.0,23080.0,16.60563039779663,0.9314107006317086,0.9969670710571924,239.8593
nn,top2,D9,5,11540.0,11540.0,11540.0,16.371958017349243,0.8664080903934883,0.996100519930676,244.1445
nn,top2,D9,3,6924.0,6924.0,6924.0,16.133817434310913,0.7806104023675351,0.99263431542461,241.289
nn,top2,D9,2,4616.0,4616.0,4616.0,16.114720106124878,0.6765285890550699,0.983102253032929,236.8554
nn,top2,D9,7,16156.0,16156.0,16156.0,16.27330183982849,0.903460776829446,0.996100519930676,239.9531
join,top1,D2,2,2152.0,2152.0,2152.0,130.38509798049927,0.639122465928925,0.9089219330855018,87.04690000000005
join,top1,D2,7,7532.0,7384.0,7384.0,126.12375855445862,0.8655775169702297,0.9804832713754646,86.55079999999998
join,top1,D2,5,5380.0,5380.0,5380.0,126.57636189460754,0.8243408067350044,0.9684014869888476,87.29689999999994
join,top1,D2,6,6456.0,6456.0,6456.0,120.98692107200624,0.8493282412159879,0.9767657992565056,88.01560000000006
join,top1,D2,4,4304.0,4304.0,4304.0,123.62801027297974,0.7891871645747907,0.9591078066914498,87.69140000000004
join,top1,D2,9,9684.0,7384.0,7384.0,131.26968002319336,0.8655775169702297,0.9804832713754646,88.4375
join,top1,D2,3,3228.0,3228.0,3228.0,120.98615717887878,0.7348900703545196,0.941449814126394,87.82040000000006
join,top1,D2,1,1076.0,1076.0,1076.0,122.07606077194214,0.3970834929740812,0.7602230483271375,88.41409999999996
join,top1,D2,8,8608.0,7384.0,7384.0,120.5934808254242,0.8655775169702297,0.9804832713754646,88.40229999999997
pesm,top1,D1,8,712.0,624.0,624.0,0.2459537982940673,0.7728898876404534,0.9213483146067416,9.367199999999912
pesm,top1,D1,5,445.0,445.0,445.0,0.235297679901123,0.7144908550410675,0.8876404494382022,9.195299999999976
pesm,top1,D1,4,356.0,356.0,356.0,0.237973928451538,0.6815849935479835,0.8764044943820225,9.2811999999999
pesm,top1,D1,7,623.0,623.0,623.0,0.2470650672912597,0.7703651685393298,0.9213483146067416,9.078200000000038
pesm,top1,D1,2,178.0,178.0,178.0,0.2340133190155029,0.5189253656393196,0.7528089887640449,9.0938000000001
pesm,top1,D1,10,890.0,630.0,630.0,0.2476258277893066,0.7721825531081434,0.9213483146067416,9.039100000000076
pesm,top1,D1,6,534.0,534.0,534.0,0.2413790225982666,0.7457733907382166,0.898876404494382,9.336000000000013
pesm,top1,D1,3,267.0,267.0,267.0,0.2433211803436279,0.6235116552071116,0.8651685393258427,9.76170000000002
pesm,top1,D1,9,801.0,627.0,627.0,0.2467768192291259,0.7681063479567777,0.9213483146067416,9.581999999999994
pesm,top1,D1,1,89.0,89.0,89.0,0.237750768661499,0.3505617977528089,0.5955056179775281,9.222700000000032
pesm,top1,D10,10,228630.0,228630.0,228630.0,258.5454196929932,0.5471477190282601,0.6372304596947033,432.5547
pesm,top1,D10,1,22863.0,22863.0,22863.0,245.54205584526065,0.2912287144128393,0.4208109172024669,404.0703
pesm,top1,D10,4,91452.0,91452.0,91452.0,210.245674610138,0.4454232557288609,0.5739404277653851,403.12889999999993
pesm,top1,D10,3,68589.0,68589.0,68589.0,281.9588224887848,0.4113606171440835,0.5118313432183003,389.7617
pesm,top1,D10,2,45726.0,45726.0,45726.0,277.231986284256,0.371952320180995,0.4702794908804619,401.4766
pesm,top1,D10,7,160041.0,160041.0,160041.0,176.92725348472595,0.5121891662843915,0.6183353015789704,426.543
pesm,top1,D10,6,137178.0,137178.0,137178.0,184.76082062721247,0.4952361503494117,0.609281371648515,407.7851999999999
pesm,top1,D10,9,205767.0,205767.0,205767.0,217.287693977356,0.5374905947185702,0.6322879762060972,432.9336
pesm,top1,D10,8,182904.0,182904.0,182904.0,254.6333544254303,0.5260056139343565,0.626252022919127,427.49610000000007
pesm,top1,D10,5,114315.0,114315.0,114315.0,202.649249792099,0.4736082793984346,0.5958535625246031,407.3046999999999
pesm,top1,D2,5,5380.0,5380.0,5380.0,2.834266662597656,0.6168540831743733,0.7936802973977695,28.64059999999995
pesm,top1,D2,1,1076.0,1076.0,1076.0,2.640020608901977,0.2735439900867408,0.4869888475836431,28.086000000000013
pesm,top1,D2,9,9684.0,9684.0,9684.0,2.825181245803833,0.7195608700074665,0.8661710037174721,28.753900000000044
pesm,top1,D2,4,4304.0,4304.0,4304.0,2.74934196472168,0.5768929532099372,0.7657992565055762,29.85940000000005
pesm,top1,D2,3,3228.0,3228.0,3228.0,2.633845567703247,0.518638592403193,0.7342007434944238,29.59770000000003
pesm,top1,D2,10,10760.0,10760.0,10760.0,2.8072941303253174,0.7343420357624895,0.8698884758364313,28.804700000000025
pesm,top1,D2,8,8608.0,8608.0,8608.0,2.7644779682159424,0.701819786589718,0.8587360594795539,29.17579999999998
pesm,top1,D2,2,2152.0,2152.0,2152.0,2.6191327571868896,0.4218463214637834,0.6821561338289963,28.093700000000013
pesm,top1,D2,7,7532.0,7532.0,7532.0,2.69744873046875,0.679816860337431,0.8522304832713755,29.2695
pesm,top1,D2,6,6456.0,6456.0,6456.0,2.8111894130706787,0.6519249735021438,0.8410780669144982,28.62889999999993
pesm,top1,D3,1,1103.0,1103.0,1103.0,11.104240894317629,0.1781677440971268,0.2973708068902992,102.05859999999996
pesm,top1,D3,10,11030.0,11030.0,11030.0,11.666635036468506,0.4983967131942511,0.657298277425204,106.23440000000004
pesm,top1,D3,2,2206.0,2206.0,2206.0,11.52909016609192,0.2657348804861812,0.4034451495920217,86.47259999999994
pesm,top1,D3,3,3309.0,3309.0,3309.0,11.15614628791809,0.3177193208305842,0.4587488667271079,102.57420000000002
pesm,top1,D3,9,9927.0,9927.0,9927.0,11.457459688186646,0.482215103778948,0.6328195829555757,108.64070000000004
pesm,top1,D3,6,6618.0,6618.0,6618.0,11.419758319854736,0.4269428498990055,0.5747960108794198,104.96479999999995
pesm,top1,D3,4,4412.0,4412.0,4412.0,11.561448097229004,0.3635385355926278,0.5249320036264733,103.28509999999994
pesm,top1,D3,8,8824.0,8824.0,8824.0,11.365597248077393,0.466006230753634,0.5920217588395286,104.65240000000006
pesm,top1,D3,5,5515.0,5515.0,5515.0,11.216219663619995,0.3992881172515866,0.556663644605621,109.3632
pesm,top1,D3,7,7721.0,7721.0,7721.0,11.376716375350952,0.4486692247345175,0.5820489573889392,105.53519999999992
pesm,top1,D4,3,6672.0,6672.0,6672.0,4.893844127655029,0.7771423577457465,0.9712230215827338,50.054700000000025
pesm,top1,D4,2,4448.0,4448.0,4448.0,4.782745838165283,0.6826903952225999,0.960431654676259,50.69139999999993
pesm,top1,D4,5,11120.0,11120.0,11120.0,4.890678644180298,0.8572223688542847,0.9829136690647482,50.695299999999975
pesm,top1,D4,9,20016.0,20016.0,20016.0,5.221955060958862,0.9152314732116748,0.9910071942446044,50.87110000000007
pesm,top1,D4,7,15568.0,15568.0,15568.0,5.150293111801148,0.8939864069948705,0.9887589928057554,51.45319999999992
pesm,top1,D4,10,22240.0,22240.0,22240.0,5.509234428405762,0.9228767136913012,0.9928057553956836,49.74610000000007
pesm,top1,D4,6,13344.0,13344.0,13344.0,5.003711700439453,0.8784271383941384,0.9860611510791368,49.800800000000095
pesm,top1,D4,4,8896.0,8896.0,8896.0,4.913811922073364,0.8264492092961292,0.9757194244604316,50.58590000000004
pesm,top1,D4,8,17792.0,17792.0,17792.0,5.136280059814453,0.9058599857594154,0.9892086330935252,49.91020000000003
pesm,top1,D4,1,2224.0,2224.0,2224.0,4.773442506790161,0.4430050117209601,0.8183453237410072,48.605500000000006
pesm,top1,D5,9,17712.0,17712.0,17712.0,7.150329351425171,0.6728713156337689,0.9141260162601628,59.83989999999994
pesm,top1,D5,7,13776.0,13776.0,13776.0,7.005384922027588,0.6092693962070628,0.8810975609756098,60.91410000000008
pesm,top1,D5,4,7872.0,7872.0,7872.0,6.396042585372925,0.4510266641469963,0.7057926829268293,58.69920000000002
pesm,top1,D5,8,15744.0,15744.0,15744.0,6.610944986343384,0.6438382813488231,0.8973577235772358,61.062400000000025
pesm,top1,D5,5,9840.0,9840.0,9840.0,6.364679336547852,0.5131092500844786,0.804369918699187,59.12889999999993
pesm,top1,D5,1,1968.0,1968.0,1968.0,6.168654203414917,0.2572472407684958,0.3556910569105691,48.96479999999997
pesm,top1,D5,3,5904.0,5904.0,5904.0,6.429736852645874,0.3937635530038625,0.568089430894309,57.98430000000008
pesm,top1,D5,10,19680.0,19680.0,19680.0,7.190310716629028,0.6980477591156153,0.9303861788617886,61.35160000000008
pesm,top1,D5,6,11808.0,11808.0,11808.0,6.54682183265686,0.5669020872188585,0.853150406504065,60.14460000000008
pesm,top1,D5,2,3936.0,3936.0,3936.0,6.24921441078186,0.3322014306630245,0.4664634146341463,52.02729999999997
pesm,top1,D6,10,10720.0,10720.0,10720.0,8.270046472549438,0.584897369787571,0.8022388059701493,73.52729999999997
